,job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,posted_date,company_size,tools_preferred,salary_min_usd,salary_max_usd
1661,1662,"Anderson, Tucker and Phillips",Healthcare,Data Scientist,"Scikit-learn, GCP, MLflow",Mid,Remote,"Jenniferborough, CO",2023-12-08,Large,"FastAPI, Scikit-learn, LangChain",76395.0,94209.0
1662,1663,Kirk-Meyers,Retail,Quant Researcher,"Scikit-learn, CUDA, Python",Entry,Full-time,"New Jose, ET",2024-03-15,Mid,"PyTorch, FastAPI",90605.0,115084.0
1663,1664,Bishop-Contreras,Tech,Computer Vision Engineer,"PyTorch, Excel, TensorFlow, Scikit-learn, Power BI",Mid,Internship,"South Ronaldfurt, BB",2024-06-07,Startup,"KDB+, LangChain",47724.0,147228.0
1664,1665,"Poole, Ramirez and Sims",Education,NLP Engineer,"Reinforcement Learning, MLflow, Scikit-learn, Flask, Python, FastAPI",Mid,Contract,"East David, BW",2024-04-04,Mid,"FastAPI, KDB+, LangChain",143188.0,230467.0
1665,1666,Sandoval Ltd,E-commerce,AI Researcher,"LangChain, Hugging Face, Scikit-learn, Flask, Reinforcement Learning, Excel",Mid,Remote,"Williamsville, EG",2023-09-29,Startup,"TensorFlow, PyTorch, Scikit-learn",96395.0,136894.0
1666,1667,Skinner Inc,Education,ML Engineer,"Keras, R, Power BI, LangChain",Entry,Contract,"Port James, BS",2024-07-13,Startup,KDB+,98076.0,190690.0
1667,1668,"Kelly, Pace and Rodriguez",Retail,Data Analyst,"Hugging Face, SQL, LangChain, Reinforcement Learning",Entry,Remote,"Esparzaberg, SY",2024-05-04,Mid,LangChain,134169.0,175155.0
1668,1669,Hunt-Phillips,Finance,ML Engineer,"PyTorch, Python, Azure, C++, GCP",Entry,Remote,"New Emily, DJ",2025-05-16,Large,"PyTorch, Scikit-learn, LangChain",132041.0,213587.0
1669,1670,Edwards-Jones,E-commerce,Computer Vision Engineer,"TensorFlow, C++, AWS, CUDA",Entry,Internship,"Stephanieside, KG",2024-02-25,Large,"KDB+, TensorFlow",60346.0,76165.0
1670,1671,"Williams, Glass and Benson",Finance,Data Scientist,"Flask, NumPy, C++, Keras, Power BI",Entry,Internship,"Matthewburgh, GB",2024-11-27,Large,"FastAPI, TensorFlow",129117.0,207452.0
1671,1672,"Jackson, Carrillo and Anderson",Healthcare,AI Researcher,"Scikit-learn, Azure, MLflow, LangChain, TensorFlow",Mid,Full-time,"Dustinborough, LT",2025-01-09,Startup,PyTorch,119535.0,171930.0
1672,1673,Richardson and Sons,Automotive,NLP Engineer,"Excel, C++, MLflow, Pandas",Senior,Full-time,"Lake Austin, AT",2025-02-06,Startup,PyTorch,79319.0,134930.0
1673,1674,"Weber, Thompson and Williams",Healthcare,Data Analyst,"GCP, MLflow, Reinforcement Learning, SQL, Azure, Scikit-learn",Senior,Full-time,"Valenciafort, RW",2025-05-17,Large,"PyTorch, TensorFlow",120828.0,200601.0
1674,1675,"Lee, Scott and Franco",Education,ML Engineer,"R, C++, FastAPI, Excel",Mid,Contract,"Shawnfurt, LK",2024-01-14,Mid,"KDB+, FastAPI",70609.0,83950.0
1675,1676,Wright Group,Finance,Quant Researcher,"Python, Hugging Face, R",Mid,Remote,"Josephville, MW",2025-03-09,Large,MLflow,88910.0,103296.0
1676,1677,Daniels and Sons,Tech,NLP Engineer,"TensorFlow, Python, AWS, Power BI, NumPy",Entry,Remote,"Shannonhaven, MY",2025-04-08,Startup,Scikit-learn,90926.0,181068.0
1677,1678,"Taylor, Hodges and Martinez",E-commerce,AI Product Manager,"Python, PyTorch, GCP, Keras, Azure, Flask",Mid,Full-time,"Charlesville, VA",2024-11-19,Large,"KDB+, BigQuery",64447.0,150120.0
1678,1679,Hanson-Weeks,Education,AI Product Manager,"GCP, SQL, Power BI, CUDA, AWS",Mid,Full-time,"Wilsonberg, PA",2025-04-14,Large,KDB+,121010.0,149594.0
1679,1680,Barton-Kirby,Automotive,ML Engineer,"GCP, TensorFlow, MLflow",Mid,Contract,"West Aliceberg, LV",2024-06-24,Large,PyTorch,117833.0,141489.0
1680,1681,Johnson Inc,Retail,AI Researcher,"SQL, Pandas, Excel",Entry,Internship,"Rioston, AF",2023-10-03,Large,"LangChain, KDB+",51913.0,102370.0
1681,1682,"Schmitt, James and Campbell",E-commerce,Computer Vision Engineer,"FastAPI, SQL, Pandas, TensorFlow, MLflow",Mid,Contract,"Port Joanne, AZ",2024-09-15,Large,"KDB+, TensorFlow, LangChain",74357.0,107271.0
1682,1683,Yates-Brown,Automotive,Quant Researcher,"PyTorch, Flask, Reinforcement Learning, Power BI",Entry,Full-time,"Port Samuel, IQ",2024-09-26,Startup,"KDB+, LangChain",57249.0,146172.0
1683,1684,"James, Wagner and Johnson",Finance,Computer Vision Engineer,"Flask, AWS, Hugging Face",Entry,Contract,"Stevenmouth, MK",2025-05-23,Mid,"TensorFlow, LangChain",145971.0,240361.0
1684,1685,Cummings-Reyes,Retail,AI Product Manager,"Hugging Face, Azure, CUDA, NumPy",Senior,Full-time,"Port Mindyborough, SI",2023-12-20,Mid,"PyTorch, FastAPI",58633.0,95916.0
1685,1686,Bishop Ltd,Retail,Computer Vision Engineer,"FastAPI, Keras, Hugging Face, Azure, NumPy",Senior,Internship,"Cartershire, DK",2023-11-07,Large,BigQuery,146101.0,170747.0
1686,1687,Daniels-Jones,Retail,Computer Vision Engineer,"TensorFlow, NumPy, CUDA, Python, AWS, Pandas",Entry,Full-time,"Olsontown, MK",2025-05-26,Startup,MLflow,108220.0,173637.0
1687,1688,Reed-Wilson,E-commerce,Quant Researcher,"Scikit-learn, Reinforcement Learning, Pandas, Azure, R, GCP",Entry,Remote,"Edgarhaven, MX",2024-12-01,Large,TensorFlow,131341.0,220958.0
1688,1689,Smith-Moore,Healthcare,Data Analyst,"LangChain, Scikit-learn, Azure, Python, Pandas",Mid,Contract,"Gabrielport, TT",2024-03-04,Mid,"TensorFlow, KDB+",94305.0,136651.0
1689,1690,Briggs-House,Tech,Data Analyst,"GCP, Python, PyTorch, Excel, Power BI",Mid,Internship,"South Brandon, MG",2024-02-12,Large,"MLflow, LangChain",118072.0,133131.0
1690,1691,"Chen, Moore and Ray",Tech,Computer Vision Engineer,"R, LangChain, FastAPI, Reinforcement Learning, Pandas, GCP",Mid,Full-time,"Lewisville, SZ",2024-03-23,Startup,"LangChain, FastAPI",49623.0,89723.0
1691,1692,Torres-King,Healthcare,AI Researcher,"CUDA, MLflow, C++, Python, Power BI, NumPy",Entry,Internship,"East Bryanton, KP",2024-07-30,Large,FastAPI,89682.0,171002.0
1692,1693,"Johnson, Espinoza and Ali",Healthcare,AI Product Manager,"FastAPI, C++, R, TensorFlow, Reinforcement Learning",Mid,Contract,"Cynthialand, ZM",2025-04-20,Startup,PyTorch,124069.0,218603.0
1693,1694,Blackwell Ltd,Tech,Data Scientist,"TensorFlow, SQL, AWS, PyTorch, LangChain",Mid,Remote,"Stevenberg, SM",2023-10-19,Startup,PyTorch,77044.0,89787.0
1694,1695,Day-Mckee,Healthcare,Data Analyst,"LangChain, MLflow, Azure, Pandas",Entry,Internship,"Amytown, TD",2025-01-08,Large,KDB+,57934.0,125813.0
1695,1696,Ellis LLC,Retail,AI Researcher,"C++, R, CUDA, Pandas, Azure",Entry,Contract,"Lake Michaelberg, IN",2024-02-01,Mid,"BigQuery, Scikit-learn",40829.0,57416.0
1696,1697,Good-Gordon,Automotive,Data Scientist,"Keras, PyTorch, Flask",Entry,Internship,"South Anthonymouth, HR",2023-10-06,Large,KDB+,104387.0,170859.0
1697,1698,Taylor Ltd,Automotive,Quant Researcher,"Keras, SQL, PyTorch, Python, Pandas, Azure",Mid,Remote,"East Andrew, OM",2024-01-06,Mid,"MLflow, TensorFlow",129320.0,228375.0
1698,1699,Walker LLC,Finance,ML Engineer,"AWS, Scikit-learn, Azure, Python, TensorFlow, LangChain",Mid,Internship,"Port Matthew, VN",2025-09-11,Large,PyTorch,137419.0,167806.0
1699,1700,"Simpson, Davis and Higgins",Automotive,Computer Vision Engineer,"Flask, R, Excel",Mid,Full-time,"Cassidybury, MU",2024-01-31,Startup,LangChain,147739.0,162992.0
1700,1701,Simpson Group,Retail,AI Researcher,"TensorFlow, NumPy, FastAPI",Entry,Remote,"Arnoldmouth, NE",2025-02-14,Startup,"BigQuery, LangChain, MLflow",62811.0,122081.0
1701,1702,"Klein, Ward and Cooper",Retail,Data Scientist,"Reinforcement Learning, GCP, TensorFlow",Senior,Full-time,"Huntville, HN",2024-11-30,Large,"Scikit-learn, MLflow, LangChain",136329.0,162722.0
1702,1703,Horton-Collins,E-commerce,Data Scientist,"Azure, Excel, Power BI, SQL",Senior,Internship,"Georgemouth, UZ",2024-11-26,Large,Scikit-learn,103453.0,183004.0
1703,1704,"Johnson, Oconnell and Williams",Finance,AI Product Manager,"PyTorch, TensorFlow, SQL, LangChain, CUDA",Mid,Remote,"Lake Bradley, AU",2025-02-07,Large,"FastAPI, Scikit-learn",72972.0,126528.0
1704,1705,"Powers, Lewis and Stewart",E-commerce,NLP Engineer,"Flask, Azure, R",Senior,Full-time,"Andrewview, NA",2023-10-22,Large,PyTorch,82976.0,173654.0
1705,1706,"Foley, Green and Farley",E-commerce,Data Analyst,"Power BI, GCP, Hugging Face",Entry,Remote,"Port Ashlee, LI",2023-10-02,Startup,"Scikit-learn, BigQuery",131943.0,173682.0
1706,1707,Smith-Fernandez,Tech,AI Product Manager,"Excel, Hugging Face, R",Entry,Contract,"South Ruthview, CI",2025-08-05,Mid,"FastAPI, Scikit-learn, MLflow",82505.0,101984.0
1707,1708,"Smith, Tapia and Jones",Education,Quant Researcher,"NumPy, Power BI, LangChain, C++, Keras, SQL",Mid,Contract,"East Martin, GB",2024-03-24,Mid,KDB+,68140.0,81958.0
1708,1709,Sanchez Ltd,Retail,AI Product Manager,"SQL, LangChain, AWS, NumPy, Azure",Senior,Internship,"Port Anna, PG",2024-08-15,Startup,"Scikit-learn, BigQuery, MLflow",96190.0,108045.0
1709,1710,Floyd Ltd,Healthcare,Computer Vision Engineer,"Python, C++, NumPy, Reinforcement Learning, GCP",Mid,Internship,"Clarkefort, MD",2023-09-26,Large,"MLflow, TensorFlow",99962.0,156102.0
1710,1711,Clark-Holloway,Tech,Data Analyst,"Python, Reinforcement Learning, CUDA",Senior,Internship,"Karenland, AL",2023-12-21,Mid,"Scikit-learn, TensorFlow",83481.0,108793.0
1711,1712,Johnson Ltd,E-commerce,ML Engineer,"TensorFlow, Azure, LangChain, Flask, Excel",Mid,Contract,"Sosaview, CI",2024-01-21,Startup,Scikit-learn,64006.0,146071.0
1712,1713,Fox-Cochran,Finance,ML Engineer,"Azure, SQL, Reinforcement Learning, PyTorch, Hugging Face",Mid,Full-time,"South Marymouth, UG",2025-01-16,Startup,"LangChain, PyTorch",139090.0,189499.0
1713,1714,"Villarreal, Ellis and Crane",Education,NLP Engineer,"Flask, CUDA, FastAPI, Pandas, Excel",Mid,Full-time,"New Williamshire, LI",2025-04-12,Mid,"TensorFlow, BigQuery",128590.0,227043.0
1714,1715,"Fox, Davis and Houston",Finance,Quant Researcher,"C++, GCP, LangChain, PyTorch, FastAPI",Senior,Remote,"Gregoryborough, TN",2024-03-16,Large,"Scikit-learn, TensorFlow, KDB+",134084.0,221937.0
1715,1716,Nash-Perry,Tech,AI Researcher,"C++, PyTorch, Power BI",Entry,Full-time,"Thomasberg, MZ",2025-01-06,Mid,MLflow,115909.0,139125.0
1716,1717,Murphy and Sons,Healthcare,AI Researcher,"Python, Reinforcement Learning, CUDA, Flask, Excel",Senior,Internship,"West Vernon, LA",2025-07-16,Startup,BigQuery,149070.0,195129.0
1717,1718,Bailey Inc,Tech,Quant Researcher,"R, C++, Hugging Face, Scikit-learn, Python, LangChain",Senior,Full-time,"Johnsonburgh, HR",2024-09-03,Large,MLflow,97778.0,137738.0
1718,1719,Wright PLC,E-commerce,NLP Engineer,"FastAPI, NumPy, LangChain, Scikit-learn, Power BI",Senior,Internship,"South James, JM",2023-10-07,Mid,"MLflow, PyTorch",110485.0,197629.0
1719,1720,Grimes-Cruz,Healthcare,Data Analyst,"Scikit-learn, Hugging Face, LangChain",Entry,Contract,"West Nicolefurt, US",2024-10-03,Large,"PyTorch, KDB+, LangChain",145486.0,222351.0
1720,1721,"Spence, Mcconnell and Fleming",Automotive,Data Analyst,"AWS, PyTorch, C++, FastAPI",Senior,Full-time,"Garrettville, NR",2024-11-06,Large,"FastAPI, LangChain, MLflow",73608.0,161245.0
1721,1722,Rush Inc,Finance,AI Researcher,"Python, Scikit-learn, Pandas",Mid,Full-time,"North Mary, BA",2025-02-24,Mid,TensorFlow,126809.0,151152.0
1722,1723,Davis PLC,Automotive,Computer Vision Engineer,"C++, Pandas, NumPy, R",Entry,Full-time,"Lake Paulside, TH",2024-07-29,Mid,"BigQuery, LangChain",64760.0,118946.0
1723,1724,Beard Group,Retail,Data Scientist,"FastAPI, Scikit-learn, CUDA",Entry,Full-time,"Williamchester, BG",2025-06-19,Mid,"LangChain, KDB+, BigQuery",52280.0,123227.0
1724,1725,Johnson-Marshall,Healthcare,Data Analyst,"Reinforcement Learning, C++, GCP, AWS, FastAPI",Senior,Internship,"New Timothy, KG",2025-06-08,Startup,"Scikit-learn, FastAPI",68612.0,166635.0
1725,1726,Adams and Sons,Retail,AI Product Manager,"R, Hugging Face, Flask, NumPy, Keras, C++",Entry,Internship,"Duncanhaven, KH",2023-10-17,Mid,KDB+,138615.0,197243.0
1726,1727,"Baker, Lawson and Newton",E-commerce,AI Product Manager,"MLflow, TensorFlow, Power BI, CUDA, NumPy, PyTorch",Entry,Internship,"Perezstad, PW",2023-09-29,Startup,BigQuery,121197.0,202610.0
1727,1728,Chandler Group,Tech,AI Product Manager,"PyTorch, Scikit-learn, C++",Mid,Internship,"New Abigail, SD",2023-09-27,Large,MLflow,134410.0,177448.0
1728,1729,Hensley LLC,Healthcare,Quant Researcher,"Power BI, Hugging Face, NumPy, R, PyTorch, Keras",Entry,Internship,"Johnstad, CH",2023-11-28,Mid,KDB+,80993.0,138061.0
1729,1730,"Burke, Mitchell and Wright",Education,NLP Engineer,"Power BI, Hugging Face, Keras",Mid,Internship,"Flemingmouth, TM",2024-09-29,Large,"LangChain, TensorFlow, MLflow",77685.0,142876.0
1730,1731,Hernandez Ltd,Retail,AI Product Manager,"Flask, GCP, MLflow, Pandas",Mid,Full-time,"New Nicoleview, KM",2024-08-29,Startup,"BigQuery, PyTorch",125294.0,146737.0
1731,1732,Meadows and Sons,Healthcare,Data Analyst,"Pandas, Power BI, MLflow, Python, AWS",Senior,Internship,"New Michaelland, IR",2025-03-20,Startup,"MLflow, KDB+",127211.0,147416.0
1732,1733,Barr PLC,Healthcare,ML Engineer,"TensorFlow, LangChain, AWS",Senior,Full-time,"New Chaseberg, PK",2024-05-27,Startup,"TensorFlow, KDB+, FastAPI",122827.0,192222.0
1733,1734,Marshall Inc,Healthcare,Data Scientist,"CUDA, Hugging Face, Python",Entry,Remote,"Port James, IE",2023-11-07,Mid,"FastAPI, PyTorch, TensorFlow",76718.0,113040.0
1734,1735,"Steele, Sherman and Liu",E-commerce,Data Scientist,"R, Python, LangChain, FastAPI",Entry,Full-time,"Stuartchester, PS",2025-05-15,Large,"BigQuery, FastAPI, PyTorch",69019.0,161590.0
1735,1736,"Crane, Johnson and Robinson",Automotive,AI Product Manager,"Keras, Excel, GCP",Entry,Remote,"Ericside, BI",2025-03-03,Startup,"KDB+, FastAPI, MLflow",118645.0,155704.0
1736,1737,Ferguson PLC,Automotive,Quant Researcher,"Reinforcement Learning, Excel, NumPy, PyTorch, Pandas, SQL",Entry,Internship,"Johnsonmouth, TN",2024-03-21,Large,"FastAPI, LangChain",92698.0,140658.0
1737,1738,Marshall Group,Healthcare,Data Analyst,"Pandas, Power BI, SQL",Senior,Remote,"Zacharyside, PG",2025-02-14,Startup,"KDB+, LangChain",136382.0,182715.0
1738,1739,"Williams, Brown and Howard",Retail,Computer Vision Engineer,"R, Hugging Face, Flask",Mid,Full-time,"Owensborough, GE",2024-08-22,Large,"LangChain, FastAPI, TensorFlow",149696.0,227014.0
1739,1740,"Miller, Waters and Clark",Education,ML Engineer,"Power BI, CUDA, AWS",Entry,Remote,"Lake John, CO",2023-12-21,Mid,"Scikit-learn, BigQuery, KDB+",71669.0,113847.0
1740,1741,Montgomery Inc,Healthcare,Data Analyst,"Flask, TensorFlow, C++",Senior,Internship,"West Coreyton, VE",2024-03-15,Large,"KDB+, FastAPI, PyTorch",119078.0,145795.0
1741,1742,Middleton and Sons,Healthcare,Data Scientist,"Scikit-learn, Python, Hugging Face, Pandas, Keras, MLflow",Senior,Full-time,"Lake Melissa, LY",2023-12-14,Mid,"BigQuery, MLflow",126591.0,151914.0
1742,1743,Allen Ltd,Tech,Quant Researcher,"LangChain, SQL, PyTorch, Excel",Mid,Internship,"Cantrellmouth, AE",2024-09-21,Mid,KDB+,121727.0,184486.0
1743,1744,Scott-Norris,Finance,NLP Engineer,"Python, MLflow, PyTorch, FastAPI",Senior,Full-time,"Lauramouth, FR",2025-02-13,Startup,"TensorFlow, FastAPI, KDB+",90376.0,118923.0
1744,1745,Ramos Ltd,Retail,Computer Vision Engineer,"Scikit-learn, Flask, PyTorch, SQL",Senior,Remote,"West Tyler, CN",2023-09-26,Large,"BigQuery, TensorFlow",132851.0,157092.0
1745,1746,Daniel-Williams,Tech,AI Researcher,"Keras, Pandas, AWS, SQL",Mid,Full-time,"West Raymondshire, SK",2025-07-22,Mid,BigQuery,134738.0,212228.0
1746,1747,Lowery-Henry,Healthcare,AI Researcher,"NumPy, Scikit-learn, SQL, LangChain, C++",Senior,Internship,"Jacobschester, KH",2024-04-03,Startup,"Scikit-learn, LangChain",107785.0,120214.0
1747,1748,"Gutierrez, Salazar and Rowe",Tech,Data Analyst,"MLflow, Keras, CUDA, FastAPI, Flask",Mid,Remote,"West Scott, ER",2023-12-07,Large,TensorFlow,125072.0,185338.0
1748,1749,Parker Ltd,E-commerce,Data Analyst,"Pandas, R, AWS, TensorFlow, NumPy, Reinforcement Learning",Mid,Internship,"West Amandafort, AR",2024-09-22,Startup,"FastAPI, TensorFlow",117423.0,185384.0
1749,1750,"Montes, Graham and Leach",Healthcare,Data Scientist,"LangChain, Power BI, Azure, C++, Scikit-learn, TensorFlow",Entry,Contract,"Lake Michelle, CH",2025-02-04,Startup,"Scikit-learn, BigQuery",82983.0,154304.0
1750,1751,"King, Stevens and Schmidt",Education,ML Engineer,"Power BI, LangChain, Python, Reinforcement Learning, TensorFlow, PyTorch",Senior,Internship,"Donnaton, AD",2024-06-04,Large,"Scikit-learn, MLflow",44946.0,127238.0
1751,1752,Barron-Zuniga,Tech,Data Analyst,"GCP, Keras, Flask",Senior,Remote,"Stevenstad, SD",2025-03-25,Large,KDB+,138174.0,196751.0
1752,1753,"Caldwell, Silva and Edwards",Tech,NLP Engineer,"SQL, Flask, Azure, LangChain",Entry,Internship,"Lake Keith, RO",2024-12-12,Mid,Scikit-learn,141056.0,174505.0
1753,1754,Bell and Sons,Retail,NLP Engineer,"SQL, Python, C++, MLflow, CUDA",Mid,Full-time,"Lake Kathy, HR",2023-12-14,Startup,PyTorch,56727.0,128729.0
1754,1755,Lee Inc,E-commerce,AI Researcher,"TensorFlow, PyTorch, LangChain",Mid,Internship,"Allenchester, NI",2025-04-23,Startup,KDB+,118148.0,188104.0
1755,1756,Schroeder Group,Education,AI Researcher,"C++, TensorFlow, AWS",Entry,Contract,"East Kevinfurt, CY",2024-04-26,Large,"PyTorch, MLflow",139066.0,166070.0
1756,1757,Fields PLC,Automotive,Data Scientist,"FastAPI, Excel, Pandas",Mid,Full-time,"South Bethhaven, BT",2024-10-24,Large,"Scikit-learn, TensorFlow",108653.0,184973.0
1757,1758,"Hawkins, Holland and Peters",Healthcare,Computer Vision Engineer,"FastAPI, PyTorch, Excel, SQL",Entry,Internship,"Lake Nicoleberg, FM",2024-03-10,Mid,PyTorch,89361.0,142061.0
1758,1759,Robertson and Sons,Healthcare,ML Engineer,"GCP, PyTorch, Power BI, TensorFlow",Entry,Contract,"East Christine, BW",2025-07-24,Large,"TensorFlow, MLflow",63877.0,154660.0
1759,1760,"Harrison, Marquez and Bailey",Healthcare,Data Scientist,"PyTorch, GCP, Reinforcement Learning, Excel, C++",Senior,Contract,"Nunezmouth, UY",2024-12-31,Startup,"MLflow, TensorFlow, BigQuery",126539.0,221782.0
1760,1761,Chen-Erickson,Finance,Data Scientist,"FastAPI, SQL, GCP, AWS",Senior,Internship,"Williamsmouth, GT",2024-12-06,Startup,"BigQuery, KDB+, PyTorch",148786.0,200150.0
1761,1762,Copeland-Mitchell,Finance,ML Engineer,"TensorFlow, Scikit-learn, Flask, NumPy, SQL, LangChain",Entry,Remote,"Bradleyport, AR",2024-08-13,Large,"Scikit-learn, PyTorch",119811.0,192662.0
1762,1763,"Marsh, Foster and Taylor",Retail,Quant Researcher,"NumPy, GCP, Flask, TensorFlow",Entry,Contract,"Kathyside, SK",2024-01-03,Large,LangChain,81526.0,98544.0
1763,1764,Benson PLC,Healthcare,AI Product Manager,"TensorFlow, PyTorch, Pandas, Excel, Scikit-learn, MLflow",Senior,Contract,"West Angelastad, FJ",2025-05-08,Startup,"MLflow, KDB+",121033.0,138940.0
1764,1765,"Williams, Thomas and Mueller",Education,Data Analyst,"Flask, Keras, GCP, Python, R, C++",Mid,Internship,"New Stacybury, UZ",2024-07-29,Startup,PyTorch,72934.0,95192.0
1765,1766,"Bartlett, Hodge and Jones",Tech,Quant Researcher,"Pandas, FastAPI, PyTorch, CUDA, Azure",Mid,Full-time,"Lake Jordan, GD",2024-02-01,Startup,"FastAPI, TensorFlow, KDB+",44039.0,63263.0
1766,1767,Baldwin LLC,Healthcare,AI Product Manager,"Keras, Azure, Excel, MLflow, FastAPI, Hugging Face",Entry,Remote,"Comptonstad, UA",2025-03-14,Mid,"Scikit-learn, BigQuery, FastAPI",46970.0,125252.0
1767,1768,Mcbride Inc,Tech,Computer Vision Engineer,"TensorFlow, SQL, NumPy, Flask, Scikit-learn, Hugging Face",Entry,Contract,"Lake Joshuabury, LB",2024-09-27,Mid,"BigQuery, Scikit-learn, PyTorch",118416.0,199499.0
1768,1769,Colon LLC,E-commerce,AI Product Manager,"Reinforcement Learning, Pandas, AWS, PyTorch, Azure, C++",Entry,Remote,"Lake Brian, ZM",2024-07-11,Startup,"LangChain, BigQuery, KDB+",65640.0,83693.0
1769,1770,"Ashley, Boone and Stein",Education,Computer Vision Engineer,"Hugging Face, FastAPI, GCP, Pandas, SQL",Mid,Contract,"Jasminville, SA",2024-05-31,Large,"Scikit-learn, LangChain",81177.0,94986.0
1770,1771,"Wilson, Taylor and Watts",Tech,Computer Vision Engineer,"NumPy, Python, Excel",Mid,Internship,"Lake Edward, IE",2024-12-16,Startup,"BigQuery, MLflow, LangChain",103151.0,196428.0
1771,1772,Hodge-Fernandez,Automotive,Computer Vision Engineer,"Hugging Face, LangChain, Azure, C++",Entry,Internship,"New Alanville, BB",2023-12-08,Startup,"TensorFlow, FastAPI, PyTorch",117069.0,178784.0
1772,1773,"Roman, Moody and Larson",Education,Data Analyst,"CUDA, Hugging Face, GCP, FastAPI",Entry,Full-time,"Port Alisonville, AT",2024-05-29,Large,"BigQuery, TensorFlow, FastAPI",113673.0,155142.0
1773,1774,Waller-Buchanan,E-commerce,NLP Engineer,"MLflow, Python, Excel, NumPy, LangChain, Power BI",Senior,Full-time,"North Jonathan, MN",2025-01-21,Startup,"MLflow, LangChain, PyTorch",138749.0,165833.0
1774,1775,Lane-Vaughn,Finance,Quant Researcher,"Python, GCP, Power BI, MLflow",Entry,Remote,"Maryville, GQ",2025-01-09,Large,"BigQuery, TensorFlow, PyTorch",100978.0,164897.0
1775,1776,"Shaffer, Jones and Weaver",Automotive,Data Scientist,"GCP, AWS, Keras, Azure",Senior,Full-time,"Port Melissa, KE",2025-07-17,Mid,KDB+,108286.0,185587.0
1776,1777,Wilkinson Ltd,Finance,AI Researcher,"GCP, Excel, PyTorch",Entry,Internship,"Port Sabrinaburgh, KI",2024-03-20,Startup,"Scikit-learn, PyTorch",56159.0,125898.0
